Id,tipo,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,diferenciais,churrasqueira,estacionamento,piscina,playground,quadra,s_festas,s_jogos,s_ginastica,sauna,vista_mar,preco
2810,Apartamento,Boa Viagem,Imobiliaria,3,1,2,95,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,440000
2811,Apartamento,Parnamirim,Imobiliaria,4,2,2,160,0,salao de festas,0,0,0,0,0,1,0,0,0,0,470000
2812,Apartamento,Boa Viagem,Imobiliaria,2,1,1,59,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,354000
2813,Apartamento,Pina,Imobiliaria,3,1,1,72,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,420000
2814,Apartamento,Prado,Imobiliaria,3,1,1,68,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,319000
2815,Apartamento,Sto Amaro,Imobiliaria,3,1,2,73,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,390000
2816,Casa,Cajueiro,Imobiliaria,4,2,0,260,82,piscina,0,0,1,0,0,0,0,0,0,0,950000
2817,Apartamento,Torre,Imobiliaria,3,1,1,80,0,nenhum,0,0,0,0,0,0,0,0,0,0,460000
2818,Apartamento,Boa Viagem,Imobiliaria,4,1,2,157,0,salao de festas,0,0,0,0,0,1,0,0,0,0,750000
2819,Apartamento,Casa Forte,Imobiliaria,4,3,3,197,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,1500000
2820,Apartamento,Madalena,Imobiliaria,3,1,2,144,0,frente para o mar e playground,0,0,0,1,0,0,0,0,0,1,650000
2821,Apartamento,Gracas,Imobiliaria,2,1,2,54,47,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,390000
2822,Apartamento,Madalena,Imobiliaria,2,1,1,69,0,nenhum,0,0,0,0,0,0,0,0,0,0,320000
2823,Apartamento,Tamarineira,Imobiliaria,3,1,1,58,0,sala de ginastica,0,0,0,0,0,0,0,1,0,0,280000
2824,Apartamento,Boa Viagem,Imobiliaria,6,1,2,172,0,salao de festas,0,0,0,0,0,1,0,0,0,0,1500000
2825,Apartamento,Ilha do Retiro,Imobiliaria,4,3,3,220,0,nenhum,0,0,0,0,0,0,0,0,0,0,1500000
2826,Apartamento,Tamarineira,Imobiliaria,3,1,1,59,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,320000
2827,Apartamento,Boa Viagem,Imobiliaria,3,2,3,114,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,745000
2828,Apartamento,Campo Grande,Imobiliaria,2,1,1,62,0,estacionamento visitantes e salao de festas,0,1,0,0,0,1,0,0,0,0,280000
2829,Apartamento,Boa Viagem,Pessoa Fisica,4,2,2,140,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,890000
2830,Apartamento,Boa Viagem,Imobiliaria,2,1,1,61,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,457000
2831,Apartamento,Boa Viagem,Imobiliaria,3,1,1,105,0,nenhum,0,0,0,0,0,0,0,0,0,0,450000
2832,Apartamento,Torre,Imobiliaria,2,1,1,62,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,365000
2833,Apartamento,Boa Viagem,Imobiliaria,4,3,2,136,55,sauna e playground,0,0,0,1,0,0,0,0,1,0,750000
2834,Apartamento,Rosarinho,Imobiliaria,4,2,3,126,0,nenhum,0,0,0,0,0,0,0,0,0,0,730000
2835,Apartamento,Madalena,Imobiliaria,4,2,2,174,0,nenhum,0,0,0,0,0,0,0,0,0,0,900000
2836,Apartamento,Boa Viagem,Imobiliaria,4,3,2,152,0,nenhum,0,0,0,0,0,0,0,0,0,0,1541680
2837,Apartamento,Jaqueira,Imobiliaria,5,2,4,350,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,1950000
2838,Apartamento,Iputinga,Imobiliaria,2,1,1,87,0,nenhum,0,0,0,0,0,0,0,0,0,0,130000
2839,Apartamento,Caxanga,Imobiliaria,3,1,1,64,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,416000
2840,Apartamento,Cordeiro,Imobiliaria,3,1,1,74,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,480000
2841,Apartamento,Boa Viagem,Imobiliaria,3,2,2,127,0,piscina e esquina,0,0,1,0,0,0,0,0,0,0,1200000
2842,Apartamento,Encruzilhada,Imobiliaria,3,1,1,63,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,357000
2843,Casa,Hipodromo,Imobiliaria,3,1,6,216,144,nenhum,0,0,0,0,0,0,0,0,0,0,970000
2844,Apartamento,Madalena,Imobiliaria,3,1,2,84,0,piscina e sala de ginastica,0,0,1,0,0,0,0,1,0,0,603166
2845,Apartamento,Encruzilhada,Imobiliaria,3,1,2,68,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,558000
2846,Apartamento,Imbiribeira,Imobiliaria,3,0,1,73,0,nenhum,0,0,0,0,0,0,0,0,0,0,360000
2847,Apartamento,Encruzilhada,Imobiliaria,3,1,1,104,0,sauna e salao de festas,0,0,0,0,0,1,0,0,1,0,550000
2848,Apartamento,Gracas,Imobiliaria,4,1,2,167,0,salao de festas,0,0,0,0,0,1,0,0,0,0,750000
2849,Apartamento,Boa Viagem,Imobiliaria,4,3,3,175,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,1150000
2850,Apartamento,Derby,Imobiliaria,3,0,0,85,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,310000
2851,Apartamento,Torre,Imobiliaria,3,1,1,71,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,440000
2852,Apartamento,Aflitos,Imobiliaria,3,1,2,106,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,590000
2853,Apartamento,Madalena,Imobiliaria,2,0,0,48,4,nenhum,0,0,0,0,0,0,0,0,0,0,140000
2854,Apartamento,Jaqueira,Imobiliaria,3,1,2,68,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,465722
2855,Apartamento,Torre,Imobiliaria,4,4,3,200,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1400000
2856,Apartamento,Boa Viagem,Imobiliaria,3,1,2,92,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,650000
2857,Apartamento,Rosarinho,Imobiliaria,3,1,2,87,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,520000
2858,Apartamento,Boa Viagem,Imobiliaria,4,4,3,155,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,2350000
2859,Apartamento,Boa Viagem,Imobiliaria,4,1,2,94,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,390000
2860,Apartamento,Encruzilhada,Imobiliaria,3,1,1,61,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,370000
2861,Apartamento,Casa Amarela,Imobiliaria,3,1,1,79,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,440000
2862,Apartamento,Boa Viagem,Pessoa Fisica,3,1,1,98,0,playground,0,0,0,1,0,0,0,0,0,0,400000
2863,Apartamento,Iputinga,Imobiliaria,2,1,1,50,0,nenhum,0,0,0,0,0,0,0,0,0,0,210000
2864,Apartamento,Boa Viagem,Imobiliaria,3,1,1,69,10,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000
2865,Apartamento,Espinheiro,Imobiliaria,2,0,1,618,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,350000
2866,Apartamento,Boa Viagem,Imobiliaria,4,4,6,401,0,sala de ginastica,0,0,0,0,0,0,0,1,0,0,4700000
2867,Apartamento,Boa Viagem,Imobiliaria,3,1,2,92,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,620000
2868,Apartamento,Torre,Imobiliaria,3,1,1,57,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,360000
2869,Apartamento,Parnamirim,Imobiliaria,2,1,1,55,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,420000
2870,Apartamento,Jaqueira,Imobiliaria,1,0,1,30,0,nenhum,0,0,0,0,0,0,0,0,0,0,185000
2871,Casa,Guabiraba,Pessoa Fisica,4,2,4,284,24,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,700000
2872,Apartamento,Casa Forte,Imobiliaria,4,4,3,202,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,1800000
2873,Apartamento,Parnamirim,Imobiliaria,3,1,1,72,0,nenhum,0,0,0,0,0,0,0,0,0,0,400000
2874,Apartamento,Casa Forte,Imobiliaria,4,2,2,248,0,copa e salao de festas,0,0,0,0,0,1,0,0,0,0,980000
2875,Casa,Arruda,Imobiliaria,5,1,3,150,0,nenhum,0,0,0,0,0,0,0,0,0,0,450000
2876,Apartamento,Espinheiro,Imobiliaria,3,1,2,134,0,salao de festas,0,0,0,0,0,1,0,0,0,0,570000
2877,Apartamento,Rosarinho,Imobiliaria,1,1,1,45,0,piscina,0,0,1,0,0,0,0,0,0,0,300000
2878,Apartamento,Boa Vista,Imobiliaria,4,4,3,176,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,950000
2879,Apartamento,Gracas,Imobiliaria,4,2,3,237,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1250000
2880,Apartamento,Bongi,Imobiliaria,3,0,1,60,0,nenhum,0,0,0,0,0,0,0,0,0,0,210000
2881,Apartamento,Boa Viagem,Imobiliaria,3,1,2,120,0,nenhum,0,0,0,0,0,0,0,0,0,0,650000
2882,Apartamento,Casa Forte,Imobiliaria,3,2,2,108,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,640000
2883,Apartamento,Torreao,Imobiliaria,3,1,1,64,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,381000
2884,Apartamento,Jaqueira,Imobiliaria,4,2,2,205,0,playground e sala de ginastica,0,0,0,1,0,0,0,1,0,0,1400000
2885,Apartamento,Boa Viagem,Imobiliaria,3,0,1,62,15,nenhum,0,0,0,0,0,0,0,0,0,0,210000
2886,Apartamento,Boa Viagem,Imobiliaria,3,3,2,130,66,nenhum,0,0,0,0,0,0,0,0,0,0,700000
2887,Apartamento,Parnamirim,Imobiliaria,3,1,2,115,0,nenhum,0,0,0,0,0,0,0,0,0,0,590000
2888,Apartamento,Boa Viagem,Imobiliaria,3,1,2,102,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,680000
2889,Apartamento,Boa Viagem,Imobiliaria,4,4,2,180,0,nenhum,0,0,0,0,0,0,0,0,0,0,1000000
2890,Apartamento,Boa Viagem,Imobiliaria,3,1,1,98,20,nenhum,0,0,0,0,0,0,0,0,0,0,500000
2891,Apartamento,Boa Viagem,Imobiliaria,4,2,2,180,0,salao de festas,0,0,0,0,0,1,0,0,0,0,765000
2892,Apartamento,Boa Viagem,Imobiliaria,4,4,4,303,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,4500000
2893,Apartamento,Rosarinho,Imobiliaria,3,1,1,79,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,530000
2894,Casa,Casa Forte,Imobiliaria,4,1,8,321,129,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1400000
2895,Apartamento,Boa Viagem,Imobiliaria,3,1,2,85,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,550000
2896,Apartamento,Casa Forte,Imobiliaria,4,3,3,153,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1100000
2897,Apartamento,Prado,Imobiliaria,3,1,1,79,0,nenhum,0,0,0,0,0,0,0,0,0,0,345000
2898,Apartamento,Boa Viagem,Imobiliaria,3,2,3,158,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1100000
2899,Apartamento,Rosarinho,Imobiliaria,3,1,1,93,0,nenhum,0,0,0,0,0,0,0,0,0,0,210000
2900,Apartamento,Casa Forte,Imobiliaria,4,2,3,155,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,1100000
2901,Apartamento,Boa Viagem,Imobiliaria,3,1,2,59,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,353000
2902,Apartamento,Imbiribeira,Pessoa Fisica,2,1,1,80,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,500000
2903,Apartamento,Torreao,Imobiliaria,3,1,1,62,18,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,360000
2904,Apartamento,Rosarinho,Imobiliaria,2,1,1,80,0,nenhum,0,0,0,0,0,0,0,0,0,0,300000
2905,Apartamento,Boa Viagem,Imobiliaria,3,1,1,132,8,nenhum,0,0,0,0,0,0,0,0,0,0,600000
2906,Apartamento,Boa Viagem,Imobiliaria,1,1,1,39,0,piscina,0,0,1,0,0,0,0,0,0,0,300000
2907,Apartamento,Torre,Imobiliaria,3,1,2,89,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,430000
2908,Apartamento,Gracas,Imobiliaria,3,1,2,79,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,500000
2909,Apartamento,Tamarineira,Imobiliaria,3,1,0,66,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,529000
2910,Apartamento,Madalena,Imobiliaria,3,1,1,54,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,356500
2911,Apartamento,Casa Forte,Imobiliaria,3,1,2,105,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,595000
2912,Apartamento,Casa Amarela,Imobiliaria,2,1,1,50,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,339242
2913,Apartamento,Pina,Imobiliaria,4,3,2,136,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,1430000
2914,Apartamento,Imbiribeira,Imobiliaria,2,0,1,45,0,nenhum,0,0,0,0,0,0,0,0,0,0,220000
2915,Apartamento,Casa Forte,Imobiliaria,4,4,3,175,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1200000
2916,Apartamento,Rosarinho,Imobiliaria,2,1,1,62,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000
2917,Apartamento,Boa Viagem,Imobiliaria,3,1,1,121,38,nenhum,0,0,0,0,0,0,0,0,0,0,480000
2918,Apartamento,Madalena,Imobiliaria,3,1,2,91,0,nenhum,0,0,0,0,0,0,0,0,0,0,745500
2919,Apartamento,Boa Viagem,Imobiliaria,4,2,2,137,0,nenhum,0,0,0,0,0,0,0,0,0,0,1150000
2920,Apartamento,Boa Viagem,Imobiliaria,4,1,2,170,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,990000
2921,Apartamento,Cid Universitaria,Imobiliaria,3,0,2,82,0,nenhum,0,0,0,0,0,0,0,0,0,0,255000
2922,Apartamento,Boa Viagem,Imobiliaria,3,1,2,90,30,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,390000
2923,Apartamento,Monteiro,Imobiliaria,3,1,2,110,0,nenhum,0,0,0,0,0,0,0,0,0,0,720000
2924,Apartamento,Apipucos,Imobiliaria,4,4,3,204,0,nenhum,0,0,0,0,0,0,0,0,0,0,1400000
2925,Apartamento,Boa Vista,Imobiliaria,6,0,0,400,0,salao de jogos,0,0,0,0,0,0,1,0,0,0,1200000
2926,Apartamento,Apipucos,Imobiliaria,2,0,0,58,0,nenhum,0,0,0,0,0,0,0,0,0,0,336000
2927,Apartamento,Caxanga,Imobiliaria,3,0,2,84,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,450000
2928,Apartamento,Boa Viagem,Imobiliaria,3,1,1,84,0,nenhum,0,0,0,0,0,0,0,0,0,0,300000
2929,Apartamento,Casa Amarela,Imobiliaria,2,1,1,69,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,350000
2930,Casa,Pina,Imobiliaria,8,0,6,447,0,nenhum,0,0,0,0,0,0,0,0,0,0,2600000
2931,Apartamento,Casa Amarela,Imobiliaria,3,1,2,78,52,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,470000
2932,Apartamento,Jaqueira,Imobiliaria,3,1,2,113,0,nenhum,0,0,0,0,0,0,0,0,0,0,550000
2933,Apartamento,Derby,Imobiliaria,4,2,2,217,0,frente para o mar e copa,0,0,0,0,0,0,0,0,0,1,955000
2934,Apartamento,Espinheiro,Imobiliaria,1,1,1,61,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,300000
2935,Apartamento,Engenho do Meio,Imobiliaria,3,1,2,139,0,churrasqueira,1,0,0,0,0,0,0,0,0,0,458000
2936,Apartamento,Casa Forte,Imobiliaria,4,3,3,185,0,piscina e quadra poliesportiva,0,0,1,0,1,0,0,0,0,0,1300000
2937,Apartamento,Boa Viagem,Imobiliaria,3,1,2,94,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,900000
2938,Apartamento,Boa Viagem,Imobiliaria,4,2,3,155,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1600000
2939,Apartamento,Boa Viagem,Imobiliaria,4,4,4,260,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,2500000
2940,Apartamento,Boa Viagem,Imobiliaria,2,1,1,75,0,nenhum,0,0,0,0,0,0,0,0,0,0,260000
2941,Apartamento,Boa Viagem,Imobiliaria,4,4,4,420,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,3540000
2942,Apartamento,Madalena,Imobiliaria,2,0,1,70,0,nenhum,0,0,0,0,0,0,0,0,0,0,335000
2943,Casa,Aflitos,Imobiliaria,1,0,10,400,800,nenhum,0,0,0,0,0,0,0,0,0,0,3800000
2944,Apartamento,Boa Viagem,Imobiliaria,3,2,2,101,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,750000
2945,Apartamento,Torre,Imobiliaria,2,0,2,70,0,campo de futebol e estacionamento visitantes,0,1,0,0,1,0,0,0,0,0,260000
2946,Apartamento,Boa Viagem,Imobiliaria,3,1,2,95,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,545000
2947,Apartamento,Boa Viagem,Imobiliaria,3,1,2,100,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,630000
2948,Apartamento,Boa Viagem,Imobiliaria,2,0,1,50,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,250000
2949,Apartamento,Torre,Imobiliaria,2,1,1,55,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,320000
2950,Apartamento,Espinheiro,Imobiliaria,4,2,4,375,0,copa,0,0,0,0,0,0,0,0,0,0,1550000
2951,Apartamento,Torreao,Imobiliaria,2,1,1,56,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,399000
2952,Apartamento,Rosarinho,Imobiliaria,4,2,2,114,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,900000
2953,Apartamento,Boa Viagem,Imobiliaria,3,1,2,106,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,635000
2954,Apartamento,Imbiribeira,Imobiliaria,3,0,1,75,0,nenhum,0,0,0,0,0,0,0,0,0,0,190000
2955,Casa,Casa Amarela,Imobiliaria,3,1,1,160,40,nenhum,0,0,0,0,0,0,0,0,0,0,550000
2956,Apartamento,Boa Viagem,Imobiliaria,2,0,1,54,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,270000
2957,Apartamento,Cordeiro,Imobiliaria,2,1,2,60,0,piscina e esquina,0,0,1,0,0,0,0,0,0,0,260000
2958,Apartamento,Torreao,Imobiliaria,2,1,1,56,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,330000
2959,Apartamento,Torre,Imobiliaria,4,4,3,203,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1200000
2960,Apartamento,Boa Viagem,Imobiliaria,3,1,2,92,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,545000
2961,Apartamento,Parnamirim,Imobiliaria,4,2,3,200,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1600000
2962,Apartamento,Boa Viagem,Imobiliaria,3,1,2,89,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,395000
2963,Apartamento,Boa Viagem,Imobiliaria,2,2,2,100,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1050000
2964,Apartamento,Boa Viagem,Imobiliaria,2,0,1,47,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,350000
2965,Apartamento,Poco da Panela,Imobiliaria,3,2,2,135,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,950000
2966,Apartamento,Boa Viagem,Imobiliaria,3,1,1,63,36,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,380000
2967,Apartamento,Boa Viagem,Imobiliaria,4,3,2,149,0,nenhum,0,0,0,0,0,0,0,0,0,0,990000
2968,Apartamento,Espinheiro,Imobiliaria,2,0,1,48,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,470000
2969,Apartamento,Campo Grande,Imobiliaria,3,1,1,74,0,salao de festas,0,0,0,0,0,1,0,0,0,0,320000
2970,Apartamento,Boa Viagem,Imobiliaria,3,3,1,142,0,nenhum,0,0,0,0,0,0,0,0,0,0,870000
2971,Apartamento,Boa Viagem,Imobiliaria,4,2,2,143,0,piscina e esquina,0,0,1,0,0,0,0,0,0,0,1450000
2972,Apartamento,Apipucos,Imobiliaria,3,1,1,68,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,490000
2973,Apartamento,Casa Forte,Imobiliaria,3,1,2,105,40,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,740000
2974,Apartamento,Poco da Panela,Imobiliaria,3,2,2,108,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,800000
2975,Apartamento,Pina,Imobiliaria,2,1,1,60,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,521000
2976,Apartamento,Casa Forte,Imobiliaria,3,1,2,96,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,720000
2977,Apartamento,Torre,Imobiliaria,3,1,2,87,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,650000
2978,Apartamento,Caxanga,Imobiliaria,3,1,1,78,43,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,230000
2979,Apartamento,Boa Viagem,Imobiliaria,2,1,1,53,0,copa e playground,0,0,0,1,0,0,0,0,0,0,265000
2980,Apartamento,Boa Viagem,Imobiliaria,2,1,1,53,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,550000
2981,Apartamento,Casa Forte,Pessoa Fisica,4,4,3,234,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1800000
2982,Apartamento,Pina,Imobiliaria,3,1,2,84,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,631000
2983,Apartamento,Boa Viagem,Imobiliaria,4,2,0,124,0,nenhum,0,0,0,0,0,0,0,0,0,0,1072000
2984,Apartamento,Torreao,Imobiliaria,3,1,1,61,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,390000
2985,Apartamento,Ilha do Retiro,Imobiliaria,4,3,3,225,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1200000
2986,Apartamento,Monteiro,Imobiliaria,6,4,0,550,0,nenhum,0,0,0,0,0,0,0,0,0,0,2100000
2987,Apartamento,Torre,Imobiliaria,3,1,2,87,20,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,585000
2988,Apartamento,Caxanga,Imobiliaria,3,1,2,67,0,sala de ginastica e salao de festas,0,0,0,0,0,1,0,1,0,0,314000
2989,Apartamento,Recife,Imobiliaria,2,2,1,55,0,piscina,0,0,1,0,0,0,0,0,0,0,295000
2990,Apartamento,Gracas,Imobiliaria,3,1,2,155,0,salao de festas,0,0,0,0,0,1,0,0,0,0,730000
2991,Apartamento,Boa Viagem,Imobiliaria,3,1,2,90,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,500000
2992,Apartamento,Madalena,Imobiliaria,3,1,2,86,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,670000
2993,Apartamento,Rosarinho,Imobiliaria,3,1,2,101,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,590000
2994,Apartamento,Torre,Imobiliaria,2,1,1,79,0,nenhum,0,0,0,0,0,0,0,0,0,0,360000
2995,Apartamento,Tamarineira,Imobiliaria,3,1,1,75,0,copa,0,0,0,0,0,0,0,0,0,0,299000
2996,Apartamento,Madalena,Imobiliaria,2,1,1,90,20,piscina e copa,0,0,1,0,0,0,0,0,0,0,270000
2997,Apartamento,Cordeiro,Imobiliaria,2,1,1,63,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,450000
2998,Apartamento,Boa Viagem,Imobiliaria,4,4,3,218,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,2700000
2999,Apartamento,Cordeiro,Imobiliaria,2,1,1,62,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,382000
3000,Apartamento,Torre,Imobiliaria,3,2,2,90,0,playground e quadra poliesportiva,0,0,0,1,1,0,0,0,0,0,680000
3001,Apartamento,Boa Viagem,Imobiliaria,3,1,2,108,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,750000
3002,Apartamento,Boa Viagem,Imobiliaria,3,3,3,125,0,churrasqueira e playground,1,0,0,1,0,0,0,0,0,0,890000
3003,Apartamento,Pina,Imobiliaria,4,2,2,126,0,copa e playground,0,0,0,1,0,0,0,0,0,0,1300000
3004,Apartamento,Imbiribeira,Pessoa Fisica,2,0,1,45,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,240000
3005,Casa,Cordeiro,Imobiliaria,4,1,2,135,65,copa,0,0,0,0,0,0,0,0,0,0,490000
3006,Apartamento,Iputinga,Imobiliaria,4,1,1,124,54,esquina e estacionamento visitantes,0,1,0,0,0,0,0,0,0,0,330000
3007,Apartamento,Boa Viagem,Imobiliaria,4,1,3,155,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,850000
3008,Apartamento,Casa Forte,Imobiliaria,4,3,2,156,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,870000
3009,Apartamento,Espinheiro,Imobiliaria,3,1,1,112,0,salao de festas,0,0,0,0,0,1,0,0,0,0,370000
3010,Apartamento,Casa Forte,Imobiliaria,3,0,1,100,20,frente para o mar e quadra poliesportiva,0,0,0,0,1,0,0,0,0,1,400000
3011,Apartamento,Boa Viagem,Imobiliaria,4,2,2,143,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,1400000
3012,Apartamento,Ilha do Retiro,Imobiliaria,4,3,3,214,46,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1500000
3013,Apartamento,Madalena,Imobiliaria,4,1,1,123,77,estacionamento visitantes,0,1,0,0,0,0,0,0,0,0,465000
3014,Apartamento,Pina,Imobiliaria,3,1,1,71,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,500000
3015,Apartamento,Torre,Imobiliaria,3,2,2,92,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,570000
3016,Apartamento,Torre,Imobiliaria,3,1,2,87,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,440000
3017,Apartamento,Cordeiro,Imobiliaria,3,1,2,60,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,275000
3018,Apartamento,Boa Viagem,Pessoa Fisica,3,1,2,112,55,churrasqueira e playground,1,0,0,1,0,0,0,0,0,0,490000
3019,Apartamento,Boa Viagem,Imobiliaria,4,3,2,152,0,nenhum,0,0,0,0,0,0,0,0,0,0,1541680
3020,Apartamento,Boa Viagem,Imobiliaria,3,1,2,82,73,piscina e sauna,0,0,1,0,0,0,0,0,1,0,570000
3021,Apartamento,Boa Viagem,Imobiliaria,3,1,2,131,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,540000
